208,865
208,1253
208,1430
208,806
208,148
208,664
208,1062
208,1429
208,905
208,854
208,550
208,311
208,1147
208,1230
208,1175
208,918
208,895
208,375
208,865
208,1253
208,1430
208,806
208,148
208,664
208,1062
208,1429
208,905
208,854
208,550
208,311
208,1147
208,1230
208,1175
208,918
208,895
208,375
225,279
225,1204
225,16
208,865
208,1253
208,1430
208,806
208,148
208,664
208,1062
208,1429
208,905
208,854
208,550
208,311
208,1147
208,1230
208,1175
208,918
208,895
208,375
133,213
133,215
133,508
208,865
208,1253
208,1430
208,806
208,148
208,664
208,1062
208,1429
208,905
208,854
208,550
208,311
208,1147
208,1230
208,1175
208,918
208,895
208,375
206,1459
206,562
206,1493
206,1359
206,453
1,808
1,877
1,562
1,148
1,480
1,1062
1,522
1,925
1,546
1,1277
1,1478
1,1282
1,1533
1,775
1,1359
1,1592
1,1272
65,223
65,90
333,715
333,1056
333,90
333,749
183,461
183,197
183,216
183,1492
183,156
166,1341
166,1574
162,1453
162,297
162,1154
162,319
162,549
162,770
162,612
153,1450
153,958
153,1182
217,937
217,844
217,515
255,1069
255,466
255,1272
255,546
255,1277
255,620
255,1478
255,775
255,1235
255,1145
255,1383
255,1359
255,1149
255,1186
255,644
255,1593
271,591
271,1479
271,627
271,958
271,61
271,254
271,1022
271,515
303,1281
303,767
303,241
303,1080
303,1061
111,744
111,958
109,856
109,673
109,419
109,1376
289,1448
289,207
289,1439
64,1519
64,1454
64,562
64,148
64,1062
64,493
64,1255
64,959
64,889
64,697
64,1478
64,956
64,1282
64,1359
64,581
126,750
126,328
126,1011
126,889
126,932
126,7
126,1267
190,465
190,1359
212,1172
212,947
212,19
212,786
212,921
212,317
212,811
212,1285
212,174
212,999
105,742
105,1181
105,1471
105,1116
109,856
109,673
109,419
109,1376
196,1449
196,424
196,141
196,667
196,122
321,578
321,912
321,1255
321,959
321,1478
321,1359
321,1203
321,1186
321,1247
321,1277
196,1449
196,424
196,141
196,667
196,122
293,667
293,633
293,257
293,366
293,824
196,1449
196,424
196,141
196,667
196,122
336,607
336,1059
336,982
196,1449
196,424
196,141
196,667
196,122
206,1459
206,562
206,1493
206,1359
206,453
289,1448
289,207
289,1439
270,601
270,207
248,532
248,1081
248,1545
248,37
206,1459
206,562
206,1493
206,1359
206,453
200,467
200,1306
200,78
200,283
200,1551
200,218
200,359
200,983
200,1360
200,914
200,712
200,80
287,980
287,380
287,466
287,912
287,1272
287,546
287,1277
287,113
287,462
287,1478
287,775
287,1145
287,1383
287,1359
287,1480
287,991
287,895
20,220
20,942
20,1217
20,1278
20,796
20,563
20,344
20,624
20,318
20,1066
20,79
20,20
275,976
275,582
275,450
275,1193
275,325
275,239
275,544
275,563
275,665
275,882
275,629
275,71
4,1162
106,536
106,934
106,1442
106,1255
106,1478
106,1391
106,1359
106,1149
106,1075
106,1134
20,220
20,942
20,1217
20,1278
20,796
20,563
20,344
20,624
20,318
20,1066
20,79
20,20
133,213
133,215
133,508
49,1118
257,143
257,691
312,651
312,388
32,1509
32,1398
32,851
32,1199
32,40
32,875
32,1441
32,1460
32,1273
32,348
32,4
269,691
269,138
32,1509
32,1398
32,851
32,1199
32,40
32,875
32,1441
32,1460
32,1273
32,348
32,4
220,869
220,867
118,1341
118,1174
118,691
304,985
304,458
304,1377
304,390
15,682
15,77
15,533
15,1530
15,1197
15,1240
218,435
218,950
304,985
304,458
304,1377
304,390
310,1437
310,1087
310,201
310,895
304,985
304,458
304,1377
304,390
270,601
270,207
310,1437
310,1087
310,201
310,895
304,985
304,458
304,1377
304,390
138,1027
138,1062
138,1255
138,885
138,474
138,132
138,362
138,1377
138,554
138,1055
270,601
270,207
276,1341
276,400
118,1341
118,1174
118,691
69,1024
69,497
69,1497
69,791
69,1412
69,1209
69,816
130,56
130,660
90,1471
90,981
90,1116
105,742
105,1181
105,1471
105,1116
90,1471
90,981
90,1116
241,476
241,1266
241,1261
241,987
241,126
241,714
306,596
306,1580
306,207
306,927
71,1522
71,1255
71,1325
71,1466
71,1600
71,693
71,148
71,569
181,1101
181,172
51,804
51,1000
51,484
51,449
51,694
51,1289
51,756
51,1073
51,618
51,1409
51,444
51,405
51,732
331,1164
331,1342
28,215
28,773
28,203
28,1315
51,804
51,1000
51,484
51,449
51,694
51,1289
51,756
51,1073
51,618
51,1409
51,444
51,405
51,732
51,804
51,1000
51,484
51,449
51,694
51,1289
51,756
51,1073
51,618
51,1409
51,444
51,405
51,732
225,279
225,1204
225,16
51,804
51,1000
51,484
51,449
51,694
51,1289
51,756
51,1073
51,618
51,1409
51,444
51,405
51,732
101,668
101,842
101,1573
101,1421
94,264
94,1303
94,97
94,165
94,410
94,991
51,804
51,1000
51,484
51,449
51,694
51,1289
51,756
51,1073
51,618
51,1409
51,444
51,405
51,732
28,215
28,773
28,203
28,1315
266,1585
266,968
266,48
266,1074
266,1302
266,1518
258,215
258,598
258,1396
258,215
258,598
258,1396
266,1585
266,968
266,48
266,1074
266,1302
266,1518
258,215
258,598
258,1396
266,1585
266,968
266,48
266,1074
266,1302
266,1518
78,800
78,1113
266,1585
266,968
266,48
266,1074
266,1302
266,1518
33,1198
33,1521
33,790
33,186
37,1468
37,1397
37,1468
37,1397
240,1581
240,382
240,5
240,1497
202,1374
202,1078
202,1300
202,479
202,174
202,5
202,583
136,74
136,1515
136,1562
136,1329
136,384
136,628
123,399
123,406
123,471
123,524
123,850
190,465
190,1359
166,1341
166,1574
230,1423
230,1280
230,1222
230,148
230,522
230,925
230,697
230,826
230,973
230,1351
230,1282
230,1149
230,698
230,1359
230,724
230,981
230,1423
230,1280
230,1222
230,148
230,522
230,925
230,697
230,826
230,973
230,1351
230,1282
230,1149
230,698
230,1359
230,724
230,981
230,1423
230,1280
230,1222
230,148
230,522
230,925
230,697
230,826
230,973
230,1351
230,1282
230,1149
230,698
230,1359
230,724
230,981
289,1448
289,207
289,1439
60,1157
60,53
95,949
95,1020
95,525
95,237
40,416
40,1410
339,773
339,508
339,904
339,1251
339,895
93,85
93,234
93,1011
93,1507
93,981
186,692
186,500
186,146
186,906
186,1146
186,538
186,941
186,871
186,1536
37,1468
37,1397
289,1448
289,207
289,1439
137,838
137,478
137,1454
137,990
137,148
137,493
137,889
137,697
137,256
137,581
271,591
271,1479
271,627
271,958
271,61
271,254
271,1022
271,515
104,33
104,60
104,139
104,830
104,897
104,1379
104,1128
104,457
104,721
104,1043
104,25
104,1456
104,1368
104,73
104,282
303,1281
303,767
303,241
303,1080
303,1061
271,591
271,1479
271,627
271,958
271,61
271,254
271,1022
271,515
74,261
74,1342
74,595
74,1041
74,1554
74,1209
271,591
271,1479
271,627
271,958
271,61
271,254
271,1022
271,515
8,1299
8,248
8,349
8,1163
8,864
8,734
8,31
8,1512
8,1471
8,1116
26,1156
26,1159
26,1470
26,1025
26,1092
26,413
26,1346
264,185
264,1218
264,509
264,1415
264,1096
264,1089
264,178
264,403
264,829
264,723
26,1156
26,1159
26,1470
26,1025
26,1092
26,413
26,1346
138,1027
138,1062
138,1255
138,885
138,474
138,132
138,362
138,1377
138,554
138,1055
339,773
339,508
339,904
339,1251
339,895
238,1242
238,147
238,1331
315,1431
315,1433
315,501
315,1489
274,1179
274,649
274,1535
274,179
274,210
274,1039
278,1035
278,412
165,579
165,518
73,128
73,724
73,912
73,1062
73,959
73,1277
73,1478
73,1282
73,1461
73,1359
73,1417
73,352
73,845
73,148
73,504
73,895
338,631
338,1268
338,1170
338,1314
338,357
12,1407
338,631
338,1268
338,1170
338,1314
338,357
305,704
305,1260
305,338
305,1150
305,371
305,1126
305,1494
305,1137
305,1293
305,230
133,213
133,215
133,508
305,704
305,1260
305,338
305,1150
305,371
305,1126
305,1494
305,1137
305,1293
305,230
259,613
259,1068
259,1527
259,153
259,518
259,1542
305,704
305,1260
305,338
305,1150
305,371
305,1126
305,1494
305,1137
305,1293
305,230
219,1384
219,846
219,95
219,268
219,1038
305,704
305,1260
305,338
305,1150
305,371
305,1126
305,1494
305,1137
305,1293
305,230
305,704
305,1260
305,338
305,1150
305,371
305,1126
305,1494
305,1137
305,1293
305,230
141,841
141,1150
141,919
141,915
141,916
141,1558
141,841
141,1150
141,919
141,915
141,916
141,1558
141,841
141,1150
141,919
141,915
141,916
141,1558
141,841
141,1150
141,919
141,915
141,916
141,1558
144,1446
144,1150
144,1547
144,560
144,915
144,99
144,230
316,707
316,170
316,1044
158,215
158,517
158,1171
158,158
158,204
334,684
334,1366
195,1547
195,560
195,1413
195,99
167,557
167,680
167,1511
167,297
167,1415
167,1086
167,41
167,557
167,680
167,1511
167,297
167,1415
167,1086
167,41
167,557
167,680
167,1511
167,297
167,1415
167,1086
167,41
14,103
14,748
252,1458
252,469
252,1068
252,955
252,843
167,557
167,680
167,1511
167,297
167,1415
167,1086
167,41
146,945
146,730
166,1341
166,1574
205,1058
205,1062
205,1575
205,112
25,1264
25,1369
25,957
25,1192
25,983
190,465
190,1359
2,503
2,1062
2,522
2,1245
2,362
2,1377
2,324
2,554
151,157
151,686
151,341
151,975
151,1348
151,1153
5,716
5,1160
5,313
291,642
291,1012
291,992
281,1486
281,728
281,572
281,903
281,666
281,11
281,1023
281,1486
281,728
281,572
281,903
281,666
281,11
281,1023
18,1504
18,1442
18,912
18,1255
18,959
18,1277
18,1478
18,490
18,1391
18,1359
18,1075
18,1244
281,1486
281,728
281,572
281,903
281,666
281,11
281,1023
31,1589
31,1238
31,542
67,847
67,1309
67,1155
281,1486
281,728
281,572
281,903
281,666
281,11
281,1023
324,1394
324,425
324,484
324,535
324,418
324,241
324,732
324,733
324,1188
324,1394
324,425
324,484
324,535
324,418
324,241
324,732
324,733
324,1188
324,1394
324,425
324,484
324,535
324,418
324,241
324,732
324,733
324,1188
46,1392
46,1406
46,15
46,1207
324,1394
324,425
324,484
324,535
324,418
324,241
324,732
324,733
324,1188
324,1394
324,425
324,484
324,535
324,418
324,241
324,732
324,733
324,1188
247,954
247,954
115,347
115,1454
115,1106
115,663
115,1034
115,1255
115,781
115,697
115,1359
115,1149
115,989
115,866
115,193
115,1075
115,1490
115,347
115,1454
115,1106
115,663
115,1034
115,1255
115,781
115,697
115,1359
115,1149
115,989
115,866
115,193
115,1075
115,1490
115,347
115,1454
115,1106
115,663
115,1034
115,1255
115,781
115,697
115,1359
115,1149
115,989
115,866
115,193
115,1075
115,1490
133,213
133,215
133,508
115,347
115,1454
115,1106
115,663
115,1034
115,1255
115,781
115,697
115,1359
115,1149
115,989
115,866
115,193
115,1075
115,1490
68,862
68,593
157,1477
157,1310
157,466
157,1062
157,165
157,697
157,1444
157,1215
157,238
157,1478
157,822
157,1282
157,1145
157,1383
157,881
157,1393
157,1149
157,580
157,1359
157,724
157,1477
157,1310
157,466
157,1062
157,165
157,697
157,1444
157,1215
157,238
157,1478
157,822
157,1282
157,1145
157,1383
157,881
157,1393
157,1149
157,580
157,1359
157,724
166,1341
166,1574
157,1477
157,1310
157,466
157,1062
157,165
157,697
157,1444
157,1215
157,238
157,1478
157,822
157,1282
157,1145
157,1383
157,881
157,1393
157,1149
157,580
157,1359
157,724
119,1213
119,556
133,213
133,215
133,508
188,858
188,386
188,887
188,1141
23,510
23,1596
23,473
23,1277
23,953
23,1233
23,106
23,1119
23,881
23,678
23,1310
23,233
23,123
23,1359
157,1477
157,1310
157,466
157,1062
157,165
157,697
157,1444
157,1215
157,238
157,1478
157,822
157,1282
157,1145
157,1383
157,881
157,1393
157,1149
157,580
157,1359
157,724
311,306
311,1117
311,771
311,635
311,741
311,1409
311,886
311,836
311,710
228,575
43,1482
203,1057
203,115
203,1377
203,763
118,1341
118,1174
118,691
180,1270
180,51
180,818
180,17
273,776
273,652
273,1071
110,386
110,356
110,1507
110,981
19,364
19,300
19,545
251,463
251,1322
277,1381
277,626
277,85
277,192
277,409
277,1065
277,1158
277,585
277,22
277,534
277,700
277,1166
277,519
277,1140
277,608
277,1422
277,895
76,751
76,637
76,1414
76,1077
76,1529
76,98
76,1259
76,66
76,548
76,951
76,294
76,129
76,779
76,1110
76,1540
76,909
76,496
76,481
76,1142
76,1434
114,834
114,149
114,1064
114,614
114,1063
43,1482
328,711
328,1205
328,562
328,466
328,148
328,1277
328,1272
328,546
328,697
328,1478
328,775
328,1282
328,1235
328,1145
328,1383
328,1359
328,410
328,991
253,1335
253,876
328,711
328,1205
328,562
328,466
328,148
328,1277
328,1272
328,546
328,697
328,1478
328,775
328,1282
328,1235
328,1145
328,1383
328,1359
328,410
328,991
322,1371
322,645
322,1321
322,167
322,746
295,605
295,167
295,746
295,895
299,396
299,561
41,116
41,562
41,466
41,1478
41,775
41,1235
41,1145
41,1383
41,1359
41,1186
41,1075
41,644
41,890
41,991
30,540
30,76
30,292
30,1587
30,1385
30,1563
30,996
30,1014
30,1326
30,151
30,404
30,439
30,1328
30,488
30,447
30,828
30,1001
150,155
150,1130
150,946
150,84
75,529
75,879
175,137
175,814
175,708
175,766
175,326
175,526
175,100
175,809
168,1557
168,275
209,1330
209,739
209,45
168,1557
168,275
239,111
239,1228
239,1035
239,648
239,280
239,1002
239,780
239,211
239,412
239,1380
209,1330
209,739
209,45
103,1219
103,1026
103,587
229,1161
229,342
229,1144
229,1429
229,905
229,21
229,981
229,632
229,833
229,1161
229,342
229,1144
229,1429
229,905
229,21
229,981
229,632
229,833
146,945
146,730
229,1161
229,342
229,1144
229,1429
229,905
229,21
229,981
229,632
229,833
229,1161
229,342
229,1144
229,1429
229,905
229,21
229,981
229,632
229,833
229,1161
229,342
229,1144
229,1429
229,905
229,21
229,981
229,632
229,833
339,773
339,508
339,904
339,1251
339,895
278,1035
278,412
216,868
216,148
216,1255
216,697
216,1478
216,1493
216,1359
216,1149
216,453
216,1583
216,553
216,569
216,351
216,1223
16,1503
16,1208
16,287
224,1361
224,622
224,1503
16,1503
16,1208
16,287
81,1308
81,1513
81,241
81,802
81,219
133,213
133,215
133,508
194,1382
194,1457
194,1212
194,1352
194,110
194,1571
194,303
194,839
194,229
194,470
194,994
194,381
194,1006
194,1070
194,1180
194,402
194,251
194,1019
