1,2217
7,2217
15,2217
24,2217
25,2217
29,2217
30,2217
31,2217
32,2217
33,2217
34,2217
35,2217
36,2217
38,2217
39,7319
40,2217
41,1301
42,1301
43,1301
44,1301
45,1301
46,1301
47,1301
48,1301
49,1301
50,1301
51,1301
52,1301
53,1301
54,1301
55,1301
56,1301
57,1301
58,1301
59,1185
60,9259
61,9259
62,9259
63,9259
64,9259
65,9259
66,9259
67,9259
68,9259
69,9259
70,9259
71,9259
72,9259
73,9259
74,9259
75,9259
76,9259
77,9259
78,9259
79,9259
80,9259
81,9259
82,9259
83,1185
84,1185
85,9259
86,9259
87,9259
88,1397
89,1397
90,1397
91,1397
92,1397
93,1397
94,1397
95,1397
96,1397
97,1397
98,2116
99,9267
100,4244
101,2116
102,2116
103,6627
104,2116
105,2116
106,2116
107,9632
108,6810
109,4183
110,6810
111,2116
112,10058
113,10058
114,2116
115,398
116,6810
117,6810
118,398
119,398
120,398
121,4593
122,4593
123,4593
124,4593
125,398
126,6810
127,6810
128,6810
129,6810
130,6810
131,6810
132,6810
133,2894
134,1099
135,6384
136,10130
137,6384
138,10130
139,6384
140,10130
141,6384
142,6384
143,10130
144,2116
145,6810
149,10385
151,6810
152,6810
153,6810
154,6810
155,6810
157,6810
159,6810
160,6810
161,6810
162,6810
163,6810
164,6810
171,10245
172,10245
173,10245
174,10245
175,10245
189,2567
190,2567
191,2567
192,2567
221,6810
228,8767
242,1099
243,1099
244,1099
245,1099
246,1099
247,1099
248,1099
249,1099
250,1099
251,1099
252,1099
253,1099
254,1099
255,1099
256,1099
257,1099
288,6627
289,6627
290,6627
291,6627
292,6627
293,3834
294,3834
295,3834
296,3834
297,3834
299,2894
300,2894
301,2894
302,2894
303,1099
304,1099
307,1099
311,5042
312,5042
330,6810
331,8618
332,4751
333,9578
334,9578
335,9578
336,9578
337,4342
338,4342
339,8585
340,6574
341,102
343,1555
344,4828
347,7539
351,1617
352,10203
356,9578
357,2116
358,6627
362,3834
363,6810
364,6810
365,6810
366,6810
367,6810
368,6810
369,6810
370,6810
371,6810
387,1099
388,1099
389,1099
390,1099
391,1099
401,6810
402,3281
404,3281
405,9581
406,3281
410,2894
411,6810
412,6810
414,10819
415,6810
416,10819
417,10819
418,10819
429,6627
430,6627
431,1099
432,1099
433,1099
435,5530
436,1099
542,1099
543,3623
544,3623
580,3623
581,6218
582,6218
583,6218
584,4593
585,9180
586,4593
587,6810
590,9150
591,3623
592,3623
594,3623
597,1099
600,6218
601,6218
602,6218
603,20
605,20
606,20
607,20
609,9578
615,20
616,20
617,20
618,20
621,3623
622,3623
623,3623
624,3623
625,3623
634,4342
697,1099
698,1099
699,1099
703,9823
705,9823
771,6627
772,6627
773,6627
774,6627
775,6627
776,6627
777,6627
778,6627
779,6627
780,6627
781,6627
782,6627
783,6627
784,6627
785,6627
786,6627
787,6627
788,6627
789,6627
790,6627
791,6627
792,6627
793,6627
794,6627
803,2116
806,2116
807,2116
810,2116
811,2116
841,6627
842,6627
843,6627
844,6627
845,6627
864,1397
865,1397
866,1397
867,1397
868,1397
869,1397
870,1397
871,5765
872,5765
873,5765
889,6810
890,6810
892,7918
893,20
899,6810
903,6810
905,1592
906,1592
907,1592
908,6810
910,1185
913,5682
915,6810
916,5682
917,6627
918,5530
920,5682
923,5682
924,1845
925,5682
932,6810
933,6627
934,6627
935,5682
936,3623
937,5734
944,5734
945,5734
946,5734
947,5734
948,5734
960,5734
961,5734
962,5734
963,5734
964,5734
965,5734
966,5734
967,5734
968,5734
969,5734
970,5734
971,5734
972,5734
985,5734
988,5734
989,5734
993,5734
1047,5734
1048,5734
1049,5734
1050,5734
1051,5734
1052,5734
1053,5734
1054,5734
1055,5734
1056,5734
1057,5734
1058,5734
1059,5734
1060,5734
1089,5734
1090,5734
1091,5734
1092,5734
1171,5734
1172,5734
1173,5734
1174,5734
1175,5734
1176,5734
1177,5734
1178,5734
1179,5734
1180,5734
1181,5734
1182,5734
1183,5734
1184,5734
1185,5734
1186,5734
1187,5734
1188,5734
1189,5734
1190,5734
1197,5734
1198,5734
1199,5734
1200,5734
1201,5734
1208,5734
1209,5734
1210,5734
1211,5734
1212,5734
1213,5734
1214,5734
1215,5734
1216,5734
1217,5734
1218,5734
1220,5734
1222,5734
1223,5734
1224,5734
1225,5734
1226,5734
1227,5734
1228,5734
1229,5734
1230,5734
1231,5734
1232,5734
1233,5734
1234,5734
1235,5734
1236,5734
1237,5734
1238,5734
1239,5734
1240,5734
1241,5734
1242,5734
1243,5734
1244,5734
1245,5734
1246,5734
1251,5734
1252,5734
1253,5734
1254,5734
1255,5734
1256,5734
1257,5734
1258,5734
1259,5734
1260,5734
1261,5734
1263,5734
1264,5734
1265,5734
1266,5734
1267,5734
1268,5734
1269,5734
1270,5734
1271,5734
1272,5734
1273,5734
1274,5734
1275,5734
1276,5734
1277,5734
1278,5734
1279,5734
1280,5734
1281,5734
1282,5734
1283,5734
1284,5734
1285,5734
1286,5734
