775,7226
776,4467
777,6761
778,3256
780,2902
781,8614
783,547
784,7421
785,3616
786,2060
790,9084
791,8441
795,10420
797,1063
798,10036
801,6303
802,5018
804,6490
805,5859
807,9084
808,11013
809,5442
810,4096
811,7182
814,6289
815,2885
818,9684
819,10846
820,10891
821,6303
822,9210
823,3029
826,7401
827,276
828,8816
830,6995
833,8369
834,9274
836,6053
838,8512
840,3029
841,2669
843,7534
844,7341
845,5836
846,820
847,2060
848,9084
849,9684
850,3923
851,95
853,7914
854,10789
855,7914
856,6362
857,10036
863,8179
864,2720
865,6378
866,5977
869,602
871,4209
875,10789
876,833
877,3236
878,7872
880,1439
882,8048
886,9208
887,9118
888,9084
890,8366
893,9684
896,9084
897,9084
901,5442
903,5765
904,8179
905,5734
907,7421
908,10484
910,4209
911,349
912,5181
914,10386
916,9566
918,8179
921,9684
923,3820
924,4904
925,9118
928,4467
929,7421
931,2928
932,3755
934,10743
939,9084
940,4876
941,9684
942,9084
943,9084
944,7778
946,161
947,5617
948,3619
949,7421
950,2928
951,2928
952,7437
955,10789
959,95
960,4209
961,9989
963,9024
965,9161
968,1173
969,9912
970,1164
972,9084
973,8321
975,8816
976,9722
977,5442
979,10789
980,3693
981,6223
983,7786
984,8518
985,6636
986,4103
987,6636
988,2630
990,1132
991,4122
993,6285
994,7421
995,9684
996,161
997,8676
998,10692
1002,5591
1004,2980
1005,5020
1007,6303
1008,9084
1014,6303
1017,5734
1018,8971
1019,10388
1020,10036
1023,1822
1024,10036
1026,1173
1027,3199
1030,704
1034,7381
1036,5045
1037,3706
1040,2377
1043,9912
1044,146
1048,10036
1049,3488
1051,6323
1052,5411
1054,9084
1055,1661
1056,5836
1057,10036
1058,6412
1059,7405
1062,2817
1065,8210
1066,4965
1067,3029
1068,9684
1071,10420
1072,6362
1073,9613
1074,8369
1076,8366
1078,7971
1079,8179
1081,2632
1086,10674
1088,6303
1089,10172
