385,270
385,203
94,174
293,174
293,203
153,174
153,255
46,234
235,300
235,331
369,300
369,331
369,28
411,300
411,225
434,300
434,42
85,300
175,6
175,146
314,6
314,225
246,6
246,331
246,28
415,6
415,227
499,6
484,256
230,319
230,256
75,92
157,256
129,256
129,190
39,214
39,131
39,118
289,289
289,252
169,27
144,131
144,138
156,189
174,189
90,189
166,189
367,189
367,85
147,80
216,80
80,80
479,80
84,80
216,165
80,320
382,179
173,179
152,179
322,179
191,179
382,258
43,67
140,67
192,67
428,67
339,67
43,133
140,134
339,28
396,246
130,192
354,22
352,103
352,314
352,226
461,314
461,67
162,314
263,160
263,102
83,314
83,133
83,37
209,301
395,301
457,301
193,301
496,301
209,67
395,149
457,28
496,184
60,140
136,325
470,129
498,222
137,173
137,10
137,216
133,273
55,245
11,118
180,107
377,1
377,118
400,261
490,261
414,261
466,36
469,261
490,67
414,28
469,288
469,168
469,121
469,201
219,34
467,34
421,34
272,34
468,34
78,178
386,12
290,100
290,67
290,330
197,12
119,12
325,243
325,306
325,189
325,98
286,21
286,243
98,243
98,143
262,243
485,215
99,42
99,282
99,67
500,42
500,267
40,171
45,171
42,171
419,228
409,228
185,228
413,228
